shot_id,segment_index,split_id,split_name,ch_start,ch_end,start_sec,end_sec,duration_sec,png_path,segments_csv_path,label,label_reason
0207_RAW_20230720_082210.760.sgy,2,2,split_02_ch0850_1255,850,1255,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0207_RAW_20230720_082210.760\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,2,3,split_03_ch1300_1705,1300,1705,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0207_RAW_20230720_082210.760\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,2,4,split_04_ch1750_2155,1750,2155,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0207_RAW_20230720_082210.760\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,2,5,split_05_ch2200_2605,2200,2605,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0207_RAW_20230720_082210.760\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,2,6,split_06_ch2650_3055,2650,3055,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0207_RAW_20230720_082210.760\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,3,1,split_01_ch0400_0805,400,805,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,3,2,split_02_ch0850_1255,850,1255,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0207_RAW_20230720_082210.760\segments.csv,event,picked_event_split
0207_RAW_20230720_082210.760.sgy,3,3,split_03_ch1300_1705,1300,1705,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0207_RAW_20230720_082210.760\segments.csv,ignore,same_time_other_split_has_event
0207_RAW_20230720_082210.760.sgy,3,4,split_04_ch1750_2155,1750,2155,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0207_RAW_20230720_082210.760\segments.csv,ignore,same_time_other_split_has_event
0207_RAW_20230720_082210.760.sgy,3,5,split_05_ch2200_2605,2200,2605,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0207_RAW_20230720_082210.760\segments.csv,ignore,same_time_other_split_has_event
0207_RAW_20230720_082210.760.sgy,3,6,split_06_ch2650_3055,2650,3055,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0207_RAW_20230720_082210.760\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0207_RAW_20230720_082210.760\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,0,1,split_01_ch0400_0805,400,805,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,0,2,split_02_ch0850_1255,850,1255,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,0,3,split_03_ch1300_1705,1300,1705,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,0,4,split_04_ch1750_2155,1750,2155,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,0,5,split_05_ch2200_2605,2200,2605,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,0,6,split_06_ch2650_3055,2650,3055,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,1,1,split_01_ch0400_0805,400,805,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,1,2,split_02_ch0850_1255,850,1255,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,1,3,split_03_ch1300_1705,1300,1705,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,1,4,split_04_ch1750_2155,1750,2155,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,1,5,split_05_ch2200_2605,2200,2605,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,1,6,split_06_ch2650_3055,2650,3055,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,1,split_01_ch0400_0805,400,805,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,2,split_02_ch0850_1255,850,1255,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,3,split_03_ch1300_1705,1300,1705,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,4,split_04_ch1750_2155,1750,2155,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,5,split_05_ch2200_2605,2200,2605,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,2,6,split_06_ch2650_3055,2650,3055,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,3,1,split_01_ch0400_0805,400,805,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,3,2,split_02_ch0850_1255,850,1255,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0208_RAW_20230720_082338.880\segments.csv,event,picked_event_split
0208_RAW_20230720_082338.880.sgy,3,3,split_03_ch1300_1705,1300,1705,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,3,4,split_04_ch1750_2155,1750,2155,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,3,5,split_05_ch2200_2605,2200,2605,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0208_RAW_20230720_082338.880.sgy,3,6,split_06_ch2650_3055,2650,3055,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0208_RAW_20230720_082338.880\segments.csv,ignore,same_time_other_split_has_event
0209_RAW_20230720_082913.020.sgy,0,1,split_01_ch0400_0805,400,805,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,0,2,split_02_ch0850_1255,850,1255,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,0,3,split_03_ch1300_1705,1300,1705,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,0,4,split_04_ch1750_2155,1750,2155,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,0,5,split_05_ch2200_2605,2200,2605,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,0,6,split_06_ch2650_3055,2650,3055,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\segments.csv,noise,default_noise
0209_RAW_20230720_082913.020.sgy,1,1,split_01_ch0400_0805,400,805,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\segments.csv,ignore,same_time_other_split_has_event
0209_RAW_20230720_082913.020.sgy,1,2,split_02_ch0850_1255,850,1255,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,1,3,split_03_ch1300_1705,1300,1705,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,1,4,split_04_ch1750_2155,1750,2155,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,1,5,split_05_ch2200_2605,2200,2605,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,1,6,split_06_ch2650_3055,2650,3055,1.0,3.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\seg_001.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,1,split_01_ch0400_0805,400,805,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,2,split_02_ch0850_1255,850,1255,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,3,split_03_ch1300_1705,1300,1705,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,4,split_04_ch1750_2155,1750,2155,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,5,split_05_ch2200_2605,2200,2605,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,2,6,split_06_ch2650_3055,2650,3055,2.0,4.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\seg_002.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,3,1,split_01_ch0400_0805,400,805,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,3,2,split_02_ch0850_1255,850,1255,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0209_RAW_20230720_082913.020\segments.csv,event,picked_event_split
0209_RAW_20230720_082913.020.sgy,3,3,split_03_ch1300_1705,1300,1705,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0209_RAW_20230720_082913.020\segments.csv,ignore,same_time_other_split_has_event
0209_RAW_20230720_082913.020.sgy,3,4,split_04_ch1750_2155,1750,2155,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_04_ch1750_2155\0209_RAW_20230720_082913.020\segments.csv,ignore,same_time_other_split_has_event
0209_RAW_20230720_082913.020.sgy,3,5,split_05_ch2200_2605,2200,2605,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_05_ch2200_2605\0209_RAW_20230720_082913.020\segments.csv,ignore,same_time_other_split_has_event
0209_RAW_20230720_082913.020.sgy,3,6,split_06_ch2650_3055,2650,3055,3.0,5.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\seg_003.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_06_ch2650_3055\0209_RAW_20230720_082913.020\segments.csv,ignore,same_time_other_split_has_event
0210_RAW_20230720_084459.700.sgy,0,1,split_01_ch0400_0805,400,805,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0210_RAW_20230720_084459.700\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_01_ch0400_0805\0210_RAW_20230720_084459.700\segments.csv,noise,default_noise
0210_RAW_20230720_084459.700.sgy,0,2,split_02_ch0850_1255,850,1255,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0210_RAW_20230720_084459.700\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_02_ch0850_1255\0210_RAW_20230720_084459.700\segments.csv,noise,default_noise
0210_RAW_20230720_084459.700.sgy,0,3,split_03_ch1300_1705,1300,1705,0.0,2.0,2.0,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0210_RAW_20230720_084459.700\seg_000.png,C:\Users\owner\Desktop\utah_2023\labeling_process\image\utah_2023_2s_overlap_1s\split_03_ch1300_1705\0210_RAW_20230720_084459.700\segments.csv,noise,default_noise
